,lat,lon,average_temp,average_min_daily_temp,min_min_daily_temp
3473,43.0,-69.375,281.77744,281.751,280.8108
3474,43.0,-68.75,282.17593,282.14294,281.29242
3475,43.0,-68.125,282.50247,282.46454,281.351
3476,43.0,-67.5,282.7663,282.72208,281.42133
3477,43.0,-66.875,283.11896,283.06845,281.50726
3478,43.5,-125.0,284.4395,284.4081,283.78046
3479,43.5,-124.375,283.40588,281.57602,278.66797
3480,43.5,-123.75,280.67963,277.26227,271.7726
3481,43.5,-123.125,279.6664,276.0635,270.86786
3482,43.5,-122.5,277.08093,273.7664,268.76074
3483,43.5,-121.875,274.8889,271.1748,264.98438
3484,43.5,-121.25,274.5066,270.02338,264.33594
3485,43.5,-120.625,275.33884,270.19257,265.20096
3486,43.5,-120.0,275.1083,270.09787,265.42654
3487,43.5,-119.375,274.7939,269.63187,264.3185
3488,43.5,-118.75,274.9342,269.77313,264.92203
3489,43.5,-118.125,275.03815,269.94974,264.965
3490,43.5,-117.5,275.5195,270.42697,265.51187
3491,43.5,-116.875,276.19257,271.4506,268.29886
3492,43.5,-116.25,274.87695,270.4759,265.90234
3493,43.5,-115.625,273.03586,268.38995,260.96304
3494,43.5,-115.0,270.48163,264.3079,258.06775
3495,43.5,-114.375,271.12918,264.92566,260.68103
3496,43.5,-113.75,271.21024,261.25702,256.16916
3497,43.5,-113.125,271.91904,262.6351,256.6262
3498,43.5,-112.5,272.1643,263.7628,257.134
3499,43.5,-111.875,271.25888,263.4515,253.36447
3500,43.5,-111.25,268.6881,260.74158,245.84103
3501,43.5,-110.625,263.93332,253.34557,239.76291
3502,43.5,-110.0,264.52762,255.23602,242.50226
3503,43.5,-109.375,269.03214,261.99017,250.88507
3504,43.5,-108.75,273.67624,266.83643,259.68976
3505,43.5,-108.125,274.51193,267.6895,261.61945
3506,43.5,-107.5,273.11032,266.721,260.90744
3507,43.5,-106.875,273.4057,267.3423,261.76398
3508,43.5,-106.25,274.84042,269.0145,263.21765
3509,43.5,-105.625,274.63422,269.09015,263.05945
3510,43.5,-105.0,275.79596,270.40643,264.50476
3511,43.5,-104.375,275.8246,270.46005,263.8368
3512,43.5,-103.75,275.89297,270.84192,263.83093
3513,43.5,-103.125,277.85294,272.66177,267.7401
3514,43.5,-102.5,277.2529,272.39026,267.05444
3515,43.5,-101.875,276.31757,269.85364,262.17432
3516,43.5,-101.25,275.97662,269.9238,261.56885
3517,43.5,-100.625,275.76892,269.8774,262.5298
3518,43.5,-100.0,275.47635,269.64163,263.0923
3519,43.5,-99.375,274.88083,269.13516,261.70398
3520,43.5,-98.75,274.18597,268.60245,258.20203
3521,43.5,-98.125,273.85077,268.42694,255.88171
3522,43.5,-97.5,273.2327,267.80576,255.20203
3523,43.5,-96.875,272.85666,267.4624,254.6825
3524,43.5,-96.25,272.71106,267.44943,254.23718
3525,43.5,-95.625,272.54913,267.255,253.79968
3526,43.5,-95.0,272.64578,267.36563,254.53796
3527,43.5,-94.375,272.71716,267.50098,255.245
3528,43.5,-93.75,272.35046,267.26904,255.27234
3529,43.5,-93.125,272.1285,267.1907,255.09656
3530,43.5,-92.5,271.89633,267.12766,255.72229
3531,43.5,-91.875,271.86606,267.31577,256.02307
3532,43.5,-91.25,271.7123,267.33987,256.77698
3533,43.5,-90.625,271.60037,267.4799,257.63245
3534,43.5,-90.0,271.6921,267.57568,258.1637
3535,43.5,-89.375,272.01895,268.0047,260.14612
3536,43.5,-88.75,272.3774,268.5618,261.6715
3537,43.5,-88.125,273.18152,270.06253,263.746
3538,43.5,-87.5,277.90863,277.29706,275.61365
3539,43.5,-86.875,278.76782,278.5005,277.23474
3540,43.5,-86.25,275.83237,273.96304,269.53546
3541,43.5,-85.625,273.15332,270.2262,258.9532
3542,43.5,-85.0,272.67007,268.3488,256.8043
3543,43.5,-84.375,273.07773,268.63577,256.88242
3544,43.5,-83.75,274.0281,270.93808,264.85962
3545,43.5,-83.125,273.87064,270.518,263.08618
3546,43.5,-82.5,276.8465,275.43707,271.4851
3547,43.5,-81.875,276.99075,275.90375,273.23755
3548,43.5,-81.25,273.65576,270.9599,265.82513
3549,43.5,-80.625,272.89154,269.657,263.4358
3550,43.5,-80.0,273.43457,270.01813,264.42865
3551,43.5,-79.375,277.16528,276.14655,274.07147
3552,43.5,-78.75,278.23358,277.76263,275.9582
3553,43.5,-78.125,279.16034,278.92758,277.31366
3554,43.5,-77.5,279.2935,278.8252,276.8078
3555,43.5,-76.875,279.10474,278.6834,276.7531
3556,43.5,-76.25,276.30762,275.13156,270.5478
3557,43.5,-75.625,272.46948,270.069,260.28802
3558,43.5,-75.0,271.49228,268.86423,256.35052
3559,43.5,-74.375,270.81754,268.07968,254.85052
3560,43.5,-73.75,272.3927,269.1659,253.09167
3561,43.5,-73.125,272.24567,268.98386,248.45886
3562,43.5,-72.5,272.14212,268.92197,249.00574
3563,43.5,-71.875,272.00494,268.80814,251.87292
3564,43.5,-71.25,272.73322,269.7185,255.81042
3565,43.5,-70.625,275.3169,273.4104,265.92566
3566,43.5,-70.0,279.2616,278.76053,276.44006
3567,43.5,-69.375,281.20685,281.17014,280.30453
3568,43.5,-68.75,281.90405,281.8827,280.976
3569,43.5,-68.125,282.24744,282.2188,281.1518
3570,43.5,-67.5,282.48483,282.4488,281.31976
3571,43.5,-66.875,282.7149,282.67984,281.68304
3572,44.0,-125.0,284.46396,284.44412,283.5656
3573,44.0,-124.375,283.37408,282.4851,280.11148
3574,44.0,-123.75,281.16208,278.36868,273.22852
3575,44.0,-123.125,280.2616,276.6784,271.21472
3576,44.0,-122.5,278.00287,274.7887,270.4624
3577,44.0,-121.875,275.02087,271.88742,266.67773
3578,44.0,-121.25,275.84314,271.52795,266.74023
3579,44.0,-120.625,275.58914,270.87277,266.33398
3580,44.0,-120.0,274.3673,269.88342,264.65625
3581,44.0,-119.375,273.5504,269.394,263.93555
3582,44.0,-118.75,273.0694,268.83414,264.42188
3583,44.0,-118.125,273.79236,268.64282,265.07498
3584,44.0,-117.5,274.95108,269.7751,266.5625
3585,44.0,-116.875,275.31854,270.63452,266.19644
3586,44.0,-116.25,273.6694,268.72467,262.6642
3587,44.0,-115.625,270.97342,265.62134,256.66226
3588,44.0,-115.0,266.76392,258.92816,250.0646
3589,44.0,-114.375,266.58148,258.87653,249.5918
3590,44.0,-113.75,267.06372,255.7825,246.36163
3591,44.0,-113.125,269.532,258.97003,252.2757
3592,44.0,-112.5,270.83997,261.38504,256.28635
3593,44.0,-111.875,269.74185,260.85498,250.53635
3594,44.0,-111.25,268.49792,260.51416,246.93478
3595,44.0,-110.625,263.44055,253.9056,238.60666
3596,44.0,-110.0,262.66986,253.11383,238.91632
3597,44.0,-109.375,266.63867,259.22388,245.62726
3598,44.0,-108.75,274.2476,267.86844,261.221
3599,44.0,-108.125,275.12332,268.6587,262.98215
3600,44.0,-107.5,272.7333,265.5201,260.45822
3601,44.0,-106.875,271.78003,266.57544,258.7171
3602,44.0,-106.25,276.31708,270.81723,265.22043
3603,44.0,-105.625,274.9282,269.51416,264.2048
3604,44.0,-105.0,275.08344,269.83682,263.7567
3605,44.0,-104.375,273.91928,268.86673,262.3985
3606,44.0,-103.75,274.14795,270.01285,261.74615
3607,44.0,-103.125,277.60544,272.7745,266.11432
3608,44.0,-102.5,277.13058,272.2966,265.786
3609,44.0,-101.875,276.0624,269.5975,261.99072
3610,44.0,-101.25,275.8248,269.6347,262.42627
3611,44.0,-100.625,275.2227,269.21802,262.43213
3612,44.0,-100.0,274.59344,268.83383,262.10205
3613,44.0,-99.375,273.95868,268.38876,258.92468
3614,44.0,-98.75,273.50784,268.11368,257.03015
3615,44.0,-98.125,273.28525,267.92093,255.90125
3616,44.0,-97.5,272.35284,267.17987,254.26062
3617,44.0,-96.875,272.06097,266.932,252.51843
3618,44.0,-96.25,271.95898,266.84012,252.13171
3619,44.0,-95.625,272.12402,267.02194,253.00671
3620,44.0,-95.0,272.3793,267.2391,254.13562
3621,44.0,-94.375,272.3358,267.19507,254.29968
3622,44.0,-93.75,271.99673,266.9698,254.24109
3623,44.0,-93.125,271.7341,266.91376,254.3153
3624,44.0,-92.5,271.64618,267.03848,255.40979
3625,44.0,-91.875,271.52744,267.16052,255.7926
3626,44.0,-91.25,271.47913,267.26553,256.64807
3627,44.0,-90.625,271.44006,267.46484,257.3629
3628,44.0,-90.0,271.1317,267.13318,257.68323
3629,44.0,-89.375,271.533,267.56512,259.36682
3630,44.0,-88.75,272.0766,268.3171,259.82315
3631,44.0,-88.125,273.0034,270.12204,262.80753
3632,44.0,-87.5,276.77515,275.40817,272.27042
3633,44.0,-86.875,278.57135,278.2765,277.05753
3634,44.0,-86.25,275.46112,273.95175,269.8954
3635,44.0,-85.625,272.37314,269.58792,260.87115
3636,44.0,-85.0,271.58997,267.76282,257.8707
3637,44.0,-84.375,271.94843,267.7927,255.06992
3638,44.0,-83.75,274.53156,272.4048,267.51978
3639,44.0,-83.125,276.52893,275.58246,272.58423
3640,44.0,-82.5,277.90393,277.1319,274.47095
3641,44.0,-81.875,277.92383,277.3308,275.2121
3642,44.0,-81.25,273.04868,270.51892,264.35052
3643,44.0,-80.625,271.79617,269.0458,262.1396
3644,44.0,-80.0,272.10626,269.16455,261.7021
3645,44.0,-79.375,273.39297,270.7086,263.82318
3646,44.0,-78.75,273.942,271.58798,264.97327
3647,44.0,-78.125,275.81223,274.29773,269.7741
3648,44.0,-77.5,276.3908,275.05243,269.8786
3649,44.0,-76.875,277.3124,276.2873,272.15668
3650,44.0,-76.25,276.62042,275.62912,271.11346
3651,44.0,-75.625,272.89542,270.8224,261.59662
3652,44.0,-75.0,271.32684,268.9469,258.2099
3653,44.0,-74.375,270.8234,268.268,256.4052
3654,44.0,-73.75,271.48154,268.6931,257.3349
3655,44.0,-73.125,272.5024,269.42978,255.5448
3656,44.0,-72.5,271.30463,268.36584,251.43542
3657,44.0,-71.875,270.97443,268.07657,250.7948
3658,44.0,-71.25,271.067,268.1237,251.15417
3659,44.0,-70.625,272.58014,269.70587,258.20496
3660,44.0,-70.0,273.82373,271.49808,260.6667
3661,44.0,-69.375,277.1374,275.9958,269.54852
3662,44.0,-68.75,279.86398,279.43976,276.9167
3663,44.0,-68.125,281.38324,281.2783,280.1639
3664,44.0,-67.5,282.1016,282.0819,281.25336
3665,44.0,-66.875,282.07465,282.01392,281.24423
3666,44.5,-125.0,284.42426,284.4089,283.6125
3667,44.5,-124.375,283.58264,282.9791,281.34586
3668,44.5,-123.75,281.09952,278.43723,273.75586
3669,44.5,-123.125,280.50247,276.60104,271.1753
3670,44.5,-122.5,278.67856,275.6699,270.76868
3671,44.5,-121.875,275.58444,272.65305,268.72852
3672,44.5,-121.25,275.6314,271.4835,265.4375
3673,44.5,-120.625,275.53604,271.6032,266.32227
3674,44.5,-120.0,275.5123,271.40836,266.96402
3675,44.5,-119.375,274.6909,270.38605,265.0293
3676,44.5,-118.75,273.3382,269.363,263.96695
3677,44.5,-118.125,272.65228,267.9075,263.7664
3678,44.5,-117.5,273.14987,267.91687,263.56717
3679,44.5,-116.875,273.70914,268.63342,263.05875
3680,44.5,-116.25,271.9317,266.59604,259.32632
3681,44.5,-115.625,268.36334,261.58377,250.89273
3682,44.5,-115.0,268.35565,262.1134,253.20132
3683,44.5,-114.375,270.03455,264.5616,257.77164
3684,44.5,-113.75,269.4425,259.92844,251.63791
3685,44.5,-113.125,268.05603,258.64325,250.47101
3686,44.5,-112.5,266.57312,256.81494,247.4007
3687,44.5,-111.875,264.82565,255.65721,244.98444
3688,44.5,-111.25,265.13254,256.69116,243.34103
3689,44.5,-110.625,263.64914,255.47833,239.57541
3690,44.5,-110.0,264.35403,257.0924,244.74728
3691,44.5,-109.375,270.52954,264.6056,255.38507
3692,44.5,-108.75,274.45227,268.0328,262.01788
3693,44.5,-108.125,274.69565,268.1174,261.95984
3694,44.5,-107.5,268.42923,262.6949,249.37726
3695,44.5,-106.875,273.80823,268.6427,260.98663
3696,44.5,-106.25,276.5498,271.2901,266.16382
3697,44.5,-105.625,275.6173,270.41208,265.9431
3698,44.5,-105.0,275.16675,270.22665,264.79773
3699,44.5,-104.375,274.458,270.03784,262.82233
3700,44.5,-103.75,275.4374,271.32727,263.25592
3701,44.5,-103.125,276.8497,272.2233,264.5105
3702,44.5,-102.5,276.3801,271.70148,263.68042
3703,44.5,-101.875,275.37143,269.08902,262.20557
3704,44.5,-101.25,274.98712,268.9578,261.7855
3705,44.5,-100.625,274.44547,268.56577,260.99643
3706,44.5,-100.0,273.87686,268.3214,260.63953
3707,44.5,-99.375,273.32272,267.97168,259.0692
3708,44.5,-98.75,273.25647,267.88013,256.73328
3709,44.5,-98.125,272.57532,267.35458,254.45593
3710,44.5,-97.5,271.66876,266.5734,251.79187
3711,44.5,-96.875,271.61554,266.47427,251.41687
3712,44.5,-96.25,271.86343,266.82434,251.97546
3713,44.5,-95.625,272.1688,267.06964,252.995
3714,44.5,-95.0,272.05173,266.86346,253.11218
3715,44.5,-94.375,271.82217,266.69205,252.9403
3716,44.5,-93.75,271.5742,266.5685,253.29187
3717,44.5,-93.125,271.38895,266.5863,254.15515
3718,44.5,-92.5,271.16,266.61484,254.84729
3719,44.5,-91.875,271.22577,266.88614,255.7887
3720,44.5,-91.25,271.04352,267.0265,256.75354
3721,44.5,-90.625,270.88785,267.02316,257.40198
3722,44.5,-90.0,270.67078,266.81635,258.26135
3723,44.5,-89.375,270.90607,267.08505,258.25284
3724,44.5,-88.75,271.60968,267.67596,258.0341
3725,44.5,-88.125,272.7502,269.81042,261.11026
3726,44.5,-87.5,275.7546,273.825,268.44714
3727,44.5,-86.875,279.16705,279.0929,278.21008
3728,44.5,-86.25,277.13702,276.26495,273.27042
3729,44.5,-85.625,272.83615,270.42096,262.6669
3730,44.5,-85.0,271.40198,268.14355,257.5608
3731,44.5,-84.375,271.20074,268.03003,259.4319
3732,44.5,-83.75,272.83746,269.89713,263.219
3733,44.5,-83.125,277.20108,276.31586,273.8694
3734,44.5,-82.5,279.2025,279.17865,277.8156
3735,44.5,-81.875,279.25543,279.225,277.79218
3736,44.5,-81.25,274.69748,273.05502,267.48724
3737,44.5,-80.625,273.90414,272.15164,266.3056
3738,44.5,-80.0,273.50443,271.39264,264.9052
3739,44.5,-79.375,273.86285,272.035,266.33685
3740,44.5,-78.75,272.19534,269.23285,261.19427
3741,44.5,-78.125,271.8739,269.0437,259.97137
3742,44.5,-77.5,272.25394,269.54532,259.9792
3743,44.5,-76.875,272.59814,270.01093,259.56512
3744,44.5,-76.25,273.47354,271.25177,261.12372
3745,44.5,-75.625,272.861,270.5289,259.52997
3746,44.5,-75.0,271.9756,269.62088,258.93256
3747,44.5,-74.375,271.28726,268.88452,258.22943
3748,44.5,-73.75,271.20657,268.4933,255.26434
3749,44.5,-73.125,271.61026,268.71457,254.99872
3750,44.5,-72.5,271.22067,268.60132,257.48334
3751,44.5,-71.875,270.73993,268.1328,256.56122
3752,44.5,-71.25,270.52344,267.78827,256.03778
3753,44.5,-70.625,271.0747,268.20193,256.14716
3754,44.5,-70.0,272.3638,269.5262,257.1706
3755,44.5,-69.375,272.83228,270.1583,258.1706
3756,44.5,-68.75,274.1745,272.01715,260.2917
3757,44.5,-68.125,276.45963,274.98645,266.05145
3758,44.5,-67.5,278.9524,277.9906,272.93127
3759,44.5,-66.875,281.46796,281.30392,280.52722
3760,45.0,-125.0,284.19952,284.18082,283.4328
3761,45.0,-124.375,283.77832,283.55005,282.90054
3762,45.0,-123.75,280.82703,278.64627,274.40115
3763,45.0,-123.125,280.48938,276.78598,271.72168
3764,45.0,-122.5,278.854,276.0548,270.57593
3765,45.0,-121.875,275.59207,273.08228,268.906
3766,45.0,-121.25,276.40448,272.78024,267.77213
3767,45.0,-120.625,277.59375,273.42535,270.54138
3768,45.0,-120.0,275.90472,272.22403,267.17593
3769,45.0,-119.375,275.0966,271.3684,266.4121
3770,45.0,-118.75,273.16046,269.8119,263.57047
3771,45.0,-118.125,271.92465,268.17307,261.31656
3772,45.0,-117.5,269.8158,265.42902,254.71304
3773,45.0,-116.875,271.5392,267.13434,259.76758
3774,45.0,-116.25,270.32645,265.52017,258.4318
3775,45.0,-115.625,270.3308,266.31372,260.19666
3776,45.0,-115.0,270.21048,265.84882,260.0685
3777,45.0,-114.375,270.47705,265.6619,260.48633
3778,45.0,-113.75,269.93216,261.4165,254.3382
3779,45.0,-113.125,268.75385,260.60757,252.7132
3780,45.0,-112.5,268.78372,260.61734,252.96603
3781,45.0,-111.875,266.41415,258.8509,247.2551
3782,45.0,-111.25,265.36288,257.72775,242.9426
3783,45.0,-110.625,264.92838,257.7867,243.07541
3784,45.0,-110.0,265.22433,259.46097,248.43976
3785,45.0,-109.375,271.95248,266.52417,258.31866
3786,45.0,-108.75,274.2972,268.17538,262.13702
3787,45.0,-108.125,272.0017,266.07214,258.83038
3788,45.0,-107.5,274.15115,269.81384,263.0921
3789,45.0,-106.875,276.58783,271.37787,265.74585
3790,45.0,-106.25,276.14047,270.83078,265.17554
3791,45.0,-105.625,276.0657,270.9103,265.49194
3792,45.0,-105.0,275.58948,270.8121,265.2185
3793,45.0,-104.375,275.6519,271.03082,264.6355
3794,45.0,-103.75,275.88217,271.26248,263.87183
3795,45.0,-103.125,275.76773,271.15314,262.7644
3796,45.0,-102.5,275.4732,270.90555,262.18628
3797,45.0,-101.875,274.7494,268.77332,261.55112
3798,45.0,-101.25,274.282,268.52374,261.1058
3799,45.0,-100.625,273.60083,268.03564,260.4222
3800,45.0,-100.0,272.99777,267.7162,259.97742
3801,45.0,-99.375,272.89227,267.75055,258.8192
3802,45.0,-98.75,272.6671,267.42267,255.4325
3803,45.0,-98.125,271.84546,266.81467,252.59265
3804,45.0,-97.5,271.41348,266.37158,251.0614
3805,45.0,-96.875,271.2786,266.3061,250.89734
3806,45.0,-96.25,271.98114,266.98047,252.05359
3807,45.0,-95.625,271.5841,266.5408,252.08093
3808,45.0,-95.0,271.2104,266.181,251.98328
3809,45.0,-94.375,271.02853,266.01056,252.20984
3810,45.0,-93.75,270.8449,265.88437,252.5614
3811,45.0,-93.125,270.7665,265.98608,253.37
3812,45.0,-92.5,270.4467,265.9903,254.76917
3813,45.0,-91.875,270.5327,266.2515,255.38635
3814,45.0,-91.25,270.4891,266.4223,256.5465
3815,45.0,-90.625,270.21344,266.36203,257.62073
3816,45.0,-90.0,270.0355,266.31647,257.90518
3817,45.0,-89.375,270.25516,266.50238,257.33878
3818,45.0,-88.75,270.761,266.93988,257.00284
3819,45.0,-88.125,272.01538,268.60123,259.2997
3820,45.0,-87.5,275.05728,273.4493,267.80594
3821,45.0,-86.875,278.89224,278.69067,277.2179
3822,45.0,-86.25,279.3076,279.17236,277.46008
3823,45.0,-85.625,276.57852,275.46494,271.2919
3824,45.0,-85.0,271.72952,268.54092,261.52563
3825,45.0,-84.375,271.17966,268.01105,256.97095
3826,45.0,-83.75,272.78714,270.1955,262.7815
3827,45.0,-83.125,277.4286,276.7931,274.85962
3828,45.0,-82.5,279.18777,279.1669,277.90936
3829,45.0,-81.875,279.125,278.9811,277.50897
3830,45.0,-81.25,277.86926,277.16855,275.3225
3831,45.0,-80.625,278.07413,277.65027,275.47382
3832,45.0,-80.0,275.81406,274.74197,271.13568
3833,45.0,-79.375,272.27975,269.78073,262.35443
3834,45.0,-78.75,270.8473,267.82608,258.56927
3835,45.0,-78.125,270.27612,267.28824,257.00677
3836,45.0,-77.5,270.22415,267.23697,255.49115
3837,45.0,-76.875,270.5816,267.72382,254.54584
3838,45.0,-76.25,271.40674,268.62943,255.76459
3839,45.0,-75.625,272.01404,269.3621,258.5302
3840,45.0,-75.0,271.97012,269.36966,257.7331
3841,45.0,-74.375,271.88965,269.0812,256.69403
3842,45.0,-73.75,272.10553,269.35666,256.51434
3843,45.0,-73.125,271.94324,269.2394,255.28778
3844,45.0,-72.5,271.36603,268.86752,255.81903
3845,45.0,-71.875,270.60242,268.14267,254.41278
3846,45.0,-71.25,269.69894,267.11136,252.90497
3847,45.0,-70.625,269.69556,266.94662,253.15497
3848,45.0,-70.0,270.78815,267.84402,254.33466
3849,45.0,-69.375,271.87598,268.8949,255.77216
3850,45.0,-68.75,272.124,269.2199,255.93622
3851,45.0,-68.125,272.42932,269.84702,255.5534
3852,45.0,-67.5,273.74146,271.55392,257.4948
3853,45.0,-66.875,276.77545,275.4031,266.08075
3854,45.5,-125.0,283.76184,283.74603,283.28827
3855,45.5,-124.375,283.51962,283.32812,282.72086
3856,45.5,-123.75,280.55328,278.8324,275.2111
3857,45.5,-123.125,279.52402,276.6669,271.52322
3858,45.5,-122.5,279.1516,276.29706,271.3738
3859,45.5,-121.875,276.5239,274.36078,269.78958
3860,45.5,-121.25,276.07065,273.24072,269.0895
3861,45.5,-120.625,277.7296,273.71906,270.4114
3862,45.5,-120.0,279.0148,274.43173,270.61475
3863,45.5,-119.375,278.194,274.0728,269.7588
3864,45.5,-118.75,276.68472,272.9757,268.74527
3865,45.5,-118.125,274.0901,270.68042,265.51675
3866,45.5,-117.5,272.70724,269.36246,261.90054
3867,45.5,-116.875,272.545,268.68674,262.0275
3868,45.5,-116.25,272.07574,268.16507,261.44156
3869,45.5,-115.625,271.55295,267.69086,260.80994
3870,45.5,-115.0,270.9151,266.8984,260.61734
3871,45.5,-114.375,270.33145,266.14536,260.48633
3872,45.5,-113.75,269.12698,262.06567,253.86163
3873,45.5,-113.125,269.2067,262.25775,254.50226
3874,45.5,-112.5,270.41415,262.97507,256.384
3875,45.5,-111.875,270.42725,263.77737,255.54025
3876,45.5,-111.25,270.06335,264.54144,255.51007
3877,45.5,-110.625,270.17233,264.1903,256.48663
3878,45.5,-110.0,271.2476,266.1115,258.19366
3879,45.5,-109.375,275.9073,270.59134,264.6628
3880,45.5,-108.75,275.53864,270.0636,264.99
3881,45.5,-108.125,276.23663,271.20688,265.90796
3882,45.5,-107.5,277.04962,271.74402,265.49585
3883,45.5,-106.875,276.0126,270.82944,264.1521
3884,45.5,-106.25,276.37338,271.17807,263.91284
3885,45.5,-105.625,276.3514,271.2358,264.74878
3886,45.5,-105.0,275.7738,270.9027,264.82007
3887,45.5,-104.375,275.34045,270.6537,263.78003
3888,45.5,-103.75,275.39328,270.8072,263.06714
3889,45.5,-103.125,275.18085,270.63992,262.40112
3890,45.5,-102.5,274.94336,270.41498,262.43237
3891,45.5,-101.875,274.18832,268.45395,261.39697
3892,45.5,-101.25,273.7496,268.22168,260.93604
3893,45.5,-100.625,273.16757,267.70413,260.21127
3894,45.5,-100.0,272.36014,267.06836,258.37
3895,45.5,-99.375,272.15317,267.04993,257.1786
3896,45.5,-98.75,271.83096,266.74213,254.07703
3897,45.5,-98.125,271.29553,266.3107,251.72156
3898,45.5,-97.5,270.8,266.0286,249.99109
3899,45.5,-96.875,271.45892,266.55377,251.19421
3900,45.5,-96.25,271.25626,266.3254,250.85046
3901,45.5,-95.625,270.56396,265.84598,250.91296
3902,45.5,-95.0,270.16104,265.6046,251.1239
3903,45.5,-94.375,270.16623,265.49994,251.82312
3904,45.5,-93.75,270.03793,265.33276,251.9403
3905,45.5,-93.125,269.94064,265.1845,252.2489
3906,45.5,-92.5,269.73456,265.22684,253.92859
3907,45.5,-91.875,269.5781,265.36856,254.42932
3908,45.5,-91.25,269.6353,265.75302,255.70667
3909,45.5,-90.625,269.65536,265.71,256.1591
3910,45.5,-90.0,269.4948,265.88544,255.88956
3911,45.5,-89.375,269.5005,265.94742,255.52237
3912,45.5,-88.75,269.69693,266.3722,255.51065
3913,45.5,-88.125,270.70343,267.09634,256.40128
3914,45.5,-87.5,272.84912,270.17798,261.8915
3915,45.5,-86.875,277.0135,276.43088,273.30753
3916,45.5,-86.25,279.2662,279.07227,277.2257
3917,45.5,-85.625,279.0087,278.79587,276.63977
3918,45.5,-85.0,275.20795,273.46765,268.86792
3919,45.5,-84.375,273.6113,271.56488,266.30103
3920,45.5,-83.75,275.984,274.80807,271.32837
3921,45.5,-83.125,278.24997,277.92496,276.39868
3922,45.5,-82.5,278.55505,278.20563,276.86835
3923,45.5,-81.875,278.02142,277.51556,275.6819
3924,45.5,-81.25,278.1989,277.9018,275.69556
3925,45.5,-80.625,276.1851,274.95517,270.88892
3926,45.5,-80.0,271.95883,269.2893,259.69037
3927,45.5,-79.375,269.75824,266.7171,254.9599
3928,45.5,-78.75,269.0214,265.95193,253.96771
3929,45.5,-78.125,268.80606,265.69348,253.22522
3930,45.5,-77.5,268.96262,265.78418,252.42865
3931,45.5,-76.875,269.23938,266.17065,251.99115
3932,45.5,-76.25,269.59775,266.6557,252.94427
3933,45.5,-75.625,270.0674,267.13248,254.74896
3934,45.5,-75.0,270.55508,267.5807,255.68646
3935,45.5,-74.375,270.81284,267.67902,256.02216
3936,45.5,-73.75,271.32867,268.01868,254.72528
3937,45.5,-73.125,272.3593,269.30713,256.9206
3938,45.5,-72.5,271.66226,269.08646,255.89716
3939,45.5,-71.875,271.14392,268.54544,254.2331
3940,45.5,-71.25,269.93253,267.3162,251.56122
3941,45.5,-70.625,269.47598,266.85028,251.56903
3942,45.5,-70.0,269.62436,266.85187,252.43622
3943,45.5,-69.375,270.03506,267.16064,252.63934
3944,45.5,-68.75,270.9237,268.06226,253.38153
3945,45.5,-68.125,270.93515,268.2111,251.46747
3946,45.5,-67.5,271.5644,269.03442,252.90497
3947,45.5,-66.875,272.59808,270.17896,254.90497
3948,46.0,-125.0,283.41858,283.40222,283.0827
3949,46.0,-124.375,283.03296,282.75015,281.99847
3950,46.0,-123.75,280.97516,279.55325,276.5685
3951,46.0,-123.125,279.03137,276.80136,271.7853
3952,46.0,-122.5,277.97357,275.88843,271.0263
3953,46.0,-121.875,274.41312,272.85587,267.74652
3954,46.0,-121.25,274.61673,272.16107,267.20523
3955,46.0,-120.625,275.1067,272.34473,268.41483
3956,46.0,-120.0,277.55585,273.791,269.91556
3957,46.0,-119.375,278.39053,274.32193,270.80154
3958,46.0,-118.75,278.34668,274.623,270.8583
3959,46.0,-118.125,275.28427,272.36383,267.12076
3960,46.0,-117.5,274.30478,271.2628,266.1525
3961,46.0,-116.875,274.34088,270.38187,265.11148
3962,46.0,-116.25,274.01654,270.3871,265.3732
3963,46.0,-115.625,272.8549,269.48688,262.7521
3964,46.0,-115.0,271.07596,266.85178,259.0326
3965,46.0,-114.375,270.0292,266.11642,260.00195
3966,46.0,-113.75,269.16696,263.22498,255.78635
3967,46.0,-113.125,269.3577,263.872,255.20822
3968,46.0,-112.5,271.19983,264.71555,258.80865
3969,46.0,-111.875,271.5264,264.81378,258.29416
3970,46.0,-111.25,272.3726,265.8593,258.3968
3971,46.0,-110.625,270.94186,265.14996,256.30695
3972,46.0,-110.0,272.41217,267.49338,260.66632
3973,46.0,-109.375,275.49918,270.511,264.03293
3974,46.0,-108.75,276.05255,270.82205,265.1335
3975,46.0,-108.125,276.70935,271.38367,266.40405
3976,46.0,-107.5,276.65323,271.40073,265.365
3977,46.0,-106.875,276.34488,271.23615,264.68433
3978,46.0,-106.25,276.43646,271.30508,264.1355
3979,46.0,-105.625,276.0513,270.9459,263.97144
3980,46.0,-105.0,275.34924,270.386,263.6902
3981,46.0,-104.375,274.8457,270.12546,263.36987
3982,46.0,-103.75,274.8828,270.315,263.05933
3983,46.0,-103.125,274.6962,270.07166,262.40698
3984,46.0,-102.5,274.40225,269.82858,262.17065
3985,46.0,-101.875,273.50366,268.03738,260.44565
3986,46.0,-101.25,273.14673,267.71252,259.9808
3987,46.0,-100.625,272.49524,267.08673,259.37143
3988,46.0,-100.0,271.819,266.5796,257.71765
3989,46.0,-99.375,271.5296,266.52423,256.71765
3990,46.0,-98.75,271.40637,266.5127,254.23718
3991,46.0,-98.125,270.96896,266.0306,251.80359
