,lat,lon,average_temp,min_daily_temp,hrs_below_freezing,day_below_freezing
3587,31.0,-68.125,296.71893,296.69473,0,0
3588,31.0,-67.5,296.72968,296.7257,0,0
3589,31.0,-66.875,296.77362,296.77106,0,0
3590,31.5,-85.0,285.59955,275.94098,0,0
3591,31.5,-84.375,286.76703,276.5699,0,0
3592,31.5,-83.75,286.5114,276.71246,0,0
3593,31.5,-83.125,287.1081,277.4234,0,0
3594,31.5,-82.5,287.92157,278.39215,0,0
3595,31.5,-81.875,288.28876,279.9273,0,0
3596,31.5,-81.25,290.2453,287.74762,0,0
3597,31.5,-80.625,293.36737,293.2945,0,0
3598,31.5,-80.0,296.50018,296.482,0,0
3599,31.5,-79.375,298.72675,298.70856,0,0
3600,31.5,-78.75,299.26093,299.22418,0,0
3601,31.5,-78.125,299.18182,299.13824,0,0
3602,31.5,-77.5,298.75214,298.71637,0,0
3603,31.5,-76.875,298.10663,298.07574,0,0
3604,31.5,-76.25,296.92987,296.9195,0,0
3605,31.5,-75.625,296.7951,296.7882,0,0
3606,31.5,-75.0,297.05682,297.0523,0,0
3607,31.5,-74.375,297.1164,297.107,0,0
3608,31.5,-73.75,297.12128,297.09137,0,0
3609,31.5,-73.125,297.2834,297.25543,0,0
3610,31.5,-72.5,297.1369,297.13196,0,0
3611,31.5,-71.875,297.05292,297.02286,0,0
3612,31.5,-71.25,296.6955,296.66348,0,0
3613,31.5,-70.625,296.424,296.39786,0,0
3614,31.5,-70.0,296.4416,296.41348,0,0
3615,31.5,-69.375,296.38397,296.3588,0,0
3616,31.5,-68.75,296.4748,296.44473,0,0
3617,31.5,-68.125,296.49725,296.46036,0,0
3618,31.5,-67.5,296.4162,296.39786,0,0
3619,31.5,-66.875,296.4865,296.48352,0,0
3620,32.0,-85.0,284.4726,275.72614,0,0
3621,32.0,-84.375,285.54388,275.92145,0,0
3622,32.0,-83.75,285.86786,276.107,0,0
3623,32.0,-83.125,286.44843,276.6695,0,0
3624,32.0,-82.5,287.23578,277.49567,0,0
3625,32.0,-81.875,287.53387,278.2281,0,0
3626,32.0,-81.25,288.07587,282.5562,0,0
3627,32.0,-80.625,291.35663,290.1148,0,0
3628,32.0,-80.0,294.14667,294.143,0,0
3629,32.0,-79.375,297.15448,297.13043,0,0
3630,32.0,-78.75,298.5197,298.45074,0,0
3631,32.0,-78.125,299.00507,298.9273,0,0
3632,32.0,-77.5,299.16815,299.12262,0,0
3633,32.0,-76.875,298.42792,298.34137,0,0
3634,32.0,-76.25,297.03827,296.97418,0,0
3635,32.0,-75.625,296.61737,296.57574,0,0
3636,32.0,-75.0,297.01385,297.00696,0,0
3637,32.0,-74.375,296.88397,296.87503,0,0
3638,32.0,-73.75,296.73846,296.71637,0,0
3639,32.0,-73.125,296.9494,296.91168,0,0
3640,32.0,-72.5,296.7951,296.7886,0,0
3641,32.0,-71.875,296.76483,296.7416,0,0
3642,32.0,-71.25,296.52557,296.4916,0,0
3643,32.0,-70.625,296.43085,296.39786,0,0
3644,32.0,-70.0,296.3791,296.35098,0,0
3645,32.0,-69.375,296.25702,296.2338,0,0
3646,32.0,-68.75,296.26874,296.2416,0,0
3647,32.0,-68.125,296.30975,296.27286,0,0
3648,32.0,-67.5,296.2414,296.21817,0,0
3649,32.0,-66.875,296.1994,296.18692,0,0
3650,32.5,-85.0,283.5385,275.33942,0,0
3651,32.5,-84.375,283.44135,275.11285,0,0
3652,32.5,-83.75,284.47504,275.24957,0,0
3653,32.5,-83.125,284.69623,275.74176,0,0
3654,32.5,-82.5,285.53363,276.2691,0,0
3655,32.5,-81.875,285.9875,276.9898,0,0
3656,32.5,-81.25,285.27313,277.9156,0,0
3657,32.5,-80.625,289.10712,284.07965,0,0
3658,32.5,-80.0,291.25995,289.15387,0,0
3659,32.5,-79.375,294.0871,293.84137,0,0
3660,32.5,-78.75,296.66815,296.5523,0,0
3661,32.5,-78.125,298.25116,298.1773,0,0
3662,32.5,-77.5,299.2209,299.1773,0,0
3663,32.5,-76.875,298.78436,298.70856,0,0
3664,32.5,-76.25,297.47772,297.4273,0,0
3665,32.5,-75.625,296.59882,296.52106,0,0
3666,32.5,-75.0,296.82245,296.7945,0,0
3667,32.5,-74.375,296.4201,296.41644,0,0
3668,32.5,-73.75,296.30878,296.28668,0,0
3669,32.5,-73.125,296.4914,296.45856,0,0
3670,32.5,-72.5,296.43573,296.43207,0,0
3671,32.5,-71.875,296.42303,296.40567,0,0
3672,32.5,-71.25,296.40057,296.37442,0,0
3673,32.5,-70.625,296.39276,296.3588,0,0
3674,32.5,-70.0,296.38593,296.3666,0,0
3675,32.5,-69.375,296.2746,296.24942,0,0
3676,32.5,-68.75,296.1457,296.1166,0,0
3677,32.5,-68.125,296.13495,296.1088,0,0
3678,32.5,-67.5,296.12714,296.10098,0,0
3679,32.5,-66.875,296.08026,296.0541,0,0
3680,33.0,-85.0,282.59637,274.58746,0,0
3681,33.0,-84.375,282.42133,274.2574,0,0
3682,33.0,-83.75,283.0434,274.3941,0,0
3683,33.0,-83.125,283.53827,274.84137,0,0
3684,33.0,-82.5,284.3244,275.47418,0,0
3685,33.0,-81.875,284.9594,276.29645,0,0
3686,33.0,-81.25,284.50702,276.87262,0,0
3687,33.0,-80.625,285.2702,278.22028,0,0
3688,33.0,-80.0,286.54657,280.9234,0,0
3689,33.0,-79.375,290.02167,287.93512,0,0
3690,33.0,-78.75,293.82147,293.5523,0,0
3691,33.0,-78.125,296.65253,296.59137,0,0
3692,33.0,-77.5,298.6037,298.56012,0,0
3693,33.0,-76.875,298.75995,298.70074,0,0
3694,33.0,-76.25,298.3117,298.28668,0,0
3695,33.0,-75.625,297.30292,297.232,0,0
3696,33.0,-75.0,296.6662,296.58356,0,0
3697,33.0,-74.375,296.10858,296.06793,0,0
3698,33.0,-73.75,296.10272,296.06012,0,0
3699,33.0,-73.125,296.2414,296.232,0,0
3700,33.0,-72.5,296.28436,296.27887,0,0
3701,33.0,-71.875,296.2951,296.28848,0,0
3702,33.0,-71.25,296.33514,296.31973,0,0
3703,33.0,-70.625,296.3742,296.36633,0,0
3704,33.0,-70.0,296.42108,296.39786,0,0
3705,33.0,-69.375,296.21503,296.1791,0,0
3706,33.0,-68.75,296.05878,296.03067,0,0
3707,33.0,-68.125,296.09784,296.06973,0,0
3708,33.0,-67.5,296.11542,296.10098,0,0
3709,33.0,-66.875,296.02167,296.01477,0,0
3710,33.5,-85.0,282.3095,274.17535,0,0
3711,33.5,-84.375,282.9472,273.37457,0,0
3712,33.5,-83.75,282.73444,273.82477,0,0
3713,33.5,-83.125,282.41913,274.26324,0,0
3714,33.5,-82.5,283.31097,275.12848,0,0
3715,33.5,-81.875,284.4157,276.1187,0,0
3716,33.5,-81.25,284.93964,276.46637,0,0
3717,33.5,-80.625,284.91913,276.93512,0,0
3718,33.5,-80.0,285.10907,277.88434,0,0
3719,33.5,-79.375,286.5041,280.88824,0,0
3720,33.5,-78.75,290.3957,288.38824,0,0
3721,33.5,-78.125,292.9533,292.88824,0,0
3722,33.5,-77.5,295.07635,295.00543,0,0
3723,33.5,-76.875,297.74335,297.70074,0,0
3724,33.5,-76.25,298.61835,298.58356,0,0
3725,33.5,-75.625,298.2707,298.19293,0,0
3726,33.5,-75.0,297.2121,297.16168,0,0
3727,33.5,-74.375,296.1242,296.0523,0,0
3728,33.5,-73.75,295.99042,295.93512,0,0
3729,33.5,-73.125,295.98456,295.94293,0,0
3730,33.5,-72.5,296.06854,296.0523,0,0
3731,33.5,-71.875,296.18378,296.1695,0,0
3732,33.5,-71.25,296.2209,296.2179,0,0
3733,33.5,-70.625,296.16815,296.16168,0,0
3734,33.5,-70.0,296.1496,296.13223,0,0
3735,33.5,-69.375,296.0324,296.01505,0,0
3736,33.5,-68.75,296.01776,295.99942,0,0
3737,33.5,-68.125,296.1203,296.1088,0,0
3738,33.5,-67.5,296.10272,296.09317,0,0
3739,33.5,-66.875,296.0031,295.9916,0,0
3740,34.0,-85.0,282.31464,274.28278,0,0
3741,34.0,-84.375,282.90448,273.96637,0,0
3742,34.0,-83.75,282.30096,274.15387,0,0
3743,34.0,-83.125,282.07184,273.92047,0,0
3744,34.0,-82.5,282.3459,274.7906,0,0
3745,34.0,-81.875,282.87787,274.5074,0,0
3746,34.0,-81.25,284.13153,275.8062,0,0
3747,34.0,-80.625,285.41083,275.7906,0,0
3748,34.0,-80.0,285.44525,276.0777,0,0
3749,34.0,-79.375,285.60858,276.69684,0,0
3750,34.0,-78.75,286.71454,279.52496,0,0
3751,34.0,-78.125,287.42303,282.84918,0,0
3752,34.0,-77.5,292.92694,292.14606,0,0
3753,34.0,-76.875,295.42596,295.4195,0,0
3754,34.0,-76.25,297.28143,297.22418,0,0
3755,34.0,-75.625,298.6369,298.56793,0,0
3756,34.0,-75.0,297.8576,297.8023,0,0
3757,34.0,-74.375,296.4455,296.37262,0,0
3758,34.0,-73.75,295.96307,295.91168,0,0
3759,34.0,-73.125,295.8908,295.84137,0,0
3760,34.0,-72.5,295.9699,295.93512,0,0
3761,34.0,-71.875,296.16522,296.14606,0,0
3762,34.0,-71.25,296.06952,296.06012,0,0
3763,34.0,-70.625,295.82343,295.81793,0,0
3764,34.0,-70.0,295.86053,295.85098,0,0
3765,34.0,-69.375,295.92303,295.91348,0,0
3766,34.0,-68.75,295.94354,295.9291,0,0
3767,34.0,-68.125,296.09784,296.08536,0,0
3768,34.0,-67.5,296.05487,296.03067,0,0
3769,34.0,-66.875,295.97186,295.96036,0,0
3770,34.5,-85.0,282.60004,274.398,0,0
3771,34.5,-84.375,282.16376,274.44684,0,0
3772,34.5,-83.75,282.13544,273.93903,0,0
3773,34.5,-83.125,282.4101,274.4527,0,0
3774,34.5,-82.5,282.93793,274.48395,0,0
3775,34.5,-81.875,282.6319,273.50446,0,0
3776,34.5,-81.25,282.6679,273.68707,0,0
3777,34.5,-80.625,283.47528,274.82965,0,0
3778,34.5,-80.0,284.695,275.27496,0,0
3779,34.5,-79.375,284.83563,275.45856,0,0
3780,34.5,-78.75,284.48212,275.52887,0,0
3781,34.5,-78.125,283.79364,276.09528,0,0
3782,34.5,-77.5,289.4948,284.15778,0,0
3783,34.5,-76.875,291.62714,289.1773,0,0
3784,34.5,-76.25,294.42792,293.87262,0,0
3785,34.5,-75.625,297.62128,297.59137,0,0
3786,34.5,-75.0,298.30585,298.2398,0,0
3787,34.5,-74.375,297.1291,297.0445,0,0
3788,34.5,-73.75,296.07733,295.9898,0,0
3789,34.5,-73.125,295.98456,295.9273,0,0
3790,34.5,-72.5,296.008,295.94293,0,0
3791,34.5,-71.875,296.11053,296.06793,0,0
3792,34.5,-71.25,295.83807,295.81012,0,0
3793,34.5,-70.625,295.53632,295.52106,0,0
3794,34.5,-70.0,295.70624,295.70074,0,0
3795,34.5,-69.375,295.79803,295.79602,0,0
3796,34.5,-68.75,295.89178,295.88223,0,0
3797,34.5,-68.125,296.0334,296.0304,0,0
3798,34.5,-67.5,296.0158,296.00723,0,0
3799,34.5,-66.875,296.01483,296.0115,0,0
3800,35.0,-85.0,282.6474,274.2574,0,0
3801,35.0,-84.375,282.57977,275.5445,0,0
3802,35.0,-83.75,281.33368,273.89606,0,0
3803,35.0,-83.125,281.5307,274.31598,0,0
3804,35.0,-82.5,283.02313,274.83746,0,0
3805,35.0,-81.875,283.66034,274.56403,0,0
3806,35.0,-81.25,283.45087,274.34137,0,0
3807,35.0,-80.625,283.00653,274.02887,0,0
3808,35.0,-80.0,283.22162,274.5113,0,0
3809,35.0,-79.375,283.75775,274.8355,0,0
3810,35.0,-78.75,283.90497,274.76715,0,0
3811,35.0,-78.125,283.94696,275.01715,0,0
3812,35.0,-77.5,285.05463,276.72614,0,0
3813,35.0,-76.875,286.07538,280.64606,0,0
3814,35.0,-76.25,289.75507,288.37262,0,0
3815,35.0,-75.625,294.10175,293.96637,0,0
3816,35.0,-75.0,297.4074,297.34137,0,0
3817,35.0,-74.375,297.86542,297.78668,0,0
3818,35.0,-73.75,296.73456,296.64606,0,0
3819,35.0,-73.125,296.20038,296.12262,0,0
3820,35.0,-72.5,295.9572,295.857,0,0
3821,35.0,-71.875,295.97186,295.90387,0,0
3822,35.0,-71.25,295.79022,295.732,0,0
3823,35.0,-70.625,295.62323,295.58356,0,0
3824,35.0,-70.0,295.77753,295.75543,0,0
3825,35.0,-69.375,295.81073,295.78668,0,0
3826,35.0,-68.75,295.9201,295.89606,0,0
3827,35.0,-68.125,296.05878,296.02887,0,0
3828,35.0,-67.5,296.16132,296.15387,0,0
3829,35.0,-66.875,296.08026,296.07755,0,0
3830,35.5,-85.0,281.35773,273.89313,0,0
3831,35.5,-84.375,282.74066,274.59723,0,0
3832,35.5,-83.75,281.26385,274.02887,0,0
3833,35.5,-83.125,280.49384,273.97418,0,0
3834,35.5,-82.5,281.1601,274.18707,0,0
3835,35.5,-81.875,282.59442,274.75543,0,0
3836,35.5,-81.25,283.37543,274.98004,0,0
3837,35.5,-80.625,283.10272,274.41168,0,0
3838,35.5,-80.0,282.70868,274.13043,0,0
3839,35.5,-79.375,282.685,274.43707,0,0
3840,35.5,-78.75,282.956,274.40192,0,0
3841,35.5,-78.125,283.24213,274.7691,0,0
3842,35.5,-77.5,283.5573,275.34918,0,0
3843,35.5,-76.875,284.42645,277.59137,0,0
3844,35.5,-76.25,286.37665,282.9859,0,0
3845,35.5,-75.625,289.2912,288.2945,0,0
3846,35.5,-75.0,293.77948,293.72418,0,0
3847,35.5,-74.375,297.73358,297.69473,0,0
3848,35.5,-73.75,297.5617,297.50543,0,0
3849,35.5,-73.125,296.7033,296.6148,0,0
3850,35.5,-72.5,295.93182,295.82574,0,0
3851,35.5,-71.875,295.98944,295.9273,0,0
3852,35.5,-71.25,296.0197,295.95074,0,0
3853,35.5,-70.625,295.8078,295.76324,0,0
3854,35.5,-70.0,295.6701,295.64606,0,0
3855,35.5,-69.375,295.68768,295.64606,0,0
3856,35.5,-68.75,295.9084,295.88043,0,0
3857,35.5,-68.125,296.29315,296.27106,0,0
3858,35.5,-67.5,296.4533,296.44446,0,0
3859,35.5,-66.875,296.2033,296.1791,0,0
3860,36.0,-85.0,279.5606,272.74664,1,1
3861,36.0,-84.375,280.71454,273.08356,1,1
3862,36.0,-83.75,282.13007,273.71246,0,0
3863,36.0,-83.125,281.27692,273.94977,0,0
3864,36.0,-82.5,279.9997,273.19684,0,0
3865,36.0,-81.875,280.17047,273.32867,0,0
3866,36.0,-81.25,281.83002,274.37457,0,0
3867,36.0,-80.625,282.51434,274.45856,0,0
3868,36.0,-80.0,282.16656,273.68024,0,0
3869,36.0,-79.375,281.98334,273.47614,0,0
3870,36.0,-78.75,282.07172,273.86676,0,0
3871,36.0,-78.125,282.456,274.53864,0,0
3872,36.0,-77.5,283.16498,275.15582,0,0
3873,36.0,-76.875,283.83856,276.45074,0,0
3874,36.0,-76.25,284.79657,279.7437,0,0
3875,36.0,-75.625,288.2707,287.06793,0,0
3876,36.0,-75.0,290.54608,290.54144,0,0
3877,36.0,-74.375,295.19843,295.19293,0,0
3878,36.0,-73.75,297.60077,297.53668,0,0
3879,36.0,-73.125,297.3615,297.27887,0,0
3880,36.0,-72.5,296.27264,296.20856,0,0
3881,36.0,-71.875,296.20526,296.16168,0,0
3882,36.0,-71.25,295.97968,295.9195,0,0
3883,36.0,-70.625,295.70428,295.6695,0,0
3884,36.0,-70.0,295.58612,295.5523,0,0
3885,36.0,-69.375,295.60565,295.59137,0,0
3886,36.0,-68.75,295.77655,295.77298,0,0
3887,36.0,-68.125,296.25702,296.2537,0,0
3888,36.0,-67.5,296.5207,296.50723,0,0
3889,36.0,-66.875,296.62714,296.60098,0,0
3890,36.5,-85.0,279.8642,273.02692,1,1
3891,36.5,-84.375,279.1734,272.60797,1,1
3892,36.5,-83.75,279.51508,272.69293,1,1
3893,36.5,-83.125,279.68524,272.8687,1,1
3894,36.5,-82.5,279.98383,273.0191,1,1
3895,36.5,-81.875,278.7034,270.66046,1,1
3896,36.5,-81.25,279.44244,273.1021,1,1
3897,36.5,-80.625,280.98712,274.0025,0,0
3898,36.5,-80.0,281.18427,273.46637,0,0
3899,36.5,-79.375,281.3449,272.6734,1,1
3900,36.5,-78.75,281.7757,273.29938,0,0
3901,36.5,-78.125,281.72626,274.34137,0,0
3902,36.5,-77.5,282.51996,274.85895,0,0
3903,36.5,-76.875,283.1137,275.46442,0,0
3904,36.5,-76.25,285.10663,279.63434,0,0
3905,36.5,-75.625,288.05292,287.28668,0,0
3906,36.5,-75.0,288.9699,288.94473,0,0
3907,36.5,-74.375,291.87323,291.7945,0,0
3908,36.5,-73.75,295.49237,295.38043,0,0
3909,36.5,-73.125,297.7824,297.732,0,0
3910,36.5,-72.5,297.00604,296.95856,0,0
3911,36.5,-71.875,296.76093,296.75696,0,0
3912,36.5,-71.25,296.4787,296.45856,0,0
3913,36.5,-70.625,295.89276,295.8852,0,0
3914,36.5,-70.0,295.5998,295.58536,0,0
3915,36.5,-69.375,295.508,295.49942,0,0
3916,36.5,-68.75,295.6789,295.67557,0,0
3917,36.5,-68.125,296.00604,295.99762,0,0
3918,36.5,-67.5,296.5959,296.56192,0,0
3919,36.5,-66.875,296.91327,296.88223,0,0
3920,37.0,-85.0,279.37604,272.71344,1,1
3921,37.0,-84.375,278.80365,272.4605,1,1
3922,37.0,-83.75,278.5699,272.36774,1,1
3923,37.0,-83.125,278.31342,272.232,1,1
3924,37.0,-82.5,278.2702,272.33942,1,1
3925,37.0,-81.875,279.12567,272.82184,1,1
3926,37.0,-81.25,278.9566,272.8814,1,1
3927,37.0,-80.625,279.80536,273.15778,0,0
3928,37.0,-80.0,280.17938,272.6109,1,1
3929,37.0,-79.375,280.44623,272.07184,1,1
3930,37.0,-78.75,280.73004,272.42438,1,1
3931,37.0,-78.125,281.03644,273.4361,0,0
3932,37.0,-77.5,281.9416,274.44293,0,0
3933,37.0,-76.875,282.57367,275.54645,0,0
3934,37.0,-76.25,284.88495,281.107,0,0
3935,37.0,-75.625,287.40936,287.232,0,0
3936,37.0,-75.0,288.6457,288.6088,0,0
3937,37.0,-74.375,289.9035,289.88043,0,0
3938,37.0,-73.75,293.2453,293.20074,0,0
3939,37.0,-73.125,296.59784,296.5929,0,0
3940,37.0,-72.5,297.68866,297.6695,0,0
3941,37.0,-71.875,297.6037,297.6007,0,0
3942,37.0,-71.25,297.2326,297.21637,0,0
3943,37.0,-70.625,296.8947,296.88824,0,0
3944,37.0,-70.0,296.24432,296.22598,0,0
3945,37.0,-69.375,296.00702,295.9916,0,0
3946,37.0,-68.75,296.13983,296.13043,0,0
3947,37.0,-68.125,296.53632,296.52887,0,0
3948,37.0,-67.5,296.74725,296.7416,0,0
3949,37.0,-66.875,296.33124,296.31793,0,0
3950,37.5,-85.0,278.14374,272.25348,1,1
3951,37.5,-84.375,277.99896,272.24176,1,1
3952,37.5,-83.75,277.82733,272.2105,1,1
3953,37.5,-83.125,278.38458,272.36774,1,1
3954,37.5,-82.5,278.93292,272.3736,1,1
3955,37.5,-81.875,279.14447,272.5113,1,1
3956,37.5,-81.25,279.0196,272.73297,1,1
3957,37.5,-80.625,279.61224,272.58356,1,1
3958,37.5,-80.0,279.75793,272.00494,1,1
3959,37.5,-79.375,279.9975,271.96246,1,1
3960,37.5,-78.75,280.49152,272.67438,1,1
3961,37.5,-78.125,280.9577,273.09332,1,1
3962,37.5,-77.5,281.73566,273.96735,0,0
3963,37.5,-76.875,282.30316,275.7105,0,0
3964,37.5,-76.25,284.36005,281.08356,0,0
3965,37.5,-75.625,286.8625,285.45074,0,0
3966,37.5,-75.0,288.32733,288.27286,0,0
3967,37.5,-74.375,288.9074,288.89786,0,0
3968,37.5,-73.75,290.3576,290.28668,0,0
3969,37.5,-73.125,293.16034,293.12262,0,0
3970,37.5,-72.5,295.26776,295.232,0,0
3971,37.5,-71.875,296.33905,296.33356,0,0
3972,37.5,-71.25,296.1203,296.107,0,0
3973,37.5,-70.625,296.99725,296.9916,0,0
3974,37.5,-70.0,296.8371,296.81973,0,0
3975,37.5,-69.375,296.8781,296.86633,0,0
3976,37.5,-68.75,296.76288,296.75723,0,0
3977,37.5,-68.125,296.61737,296.6148,0,0
3978,37.5,-67.5,295.06952,295.02887,0,0
3979,37.5,-66.875,294.68866,294.63824,0,0
3980,38.0,-85.0,277.31,272.10114,1,1
3981,38.0,-84.375,277.0376,271.9864,1,1
3982,38.0,-83.75,277.08942,271.86383,1,1
3983,38.0,-83.125,277.3625,271.68707,1,1
3984,38.0,-82.5,277.8402,271.70612,1,1
3985,38.0,-81.875,278.64227,272.27496,1,1
3986,38.0,-81.25,278.97906,272.49078,1,1
3987,38.0,-80.625,277.89478,271.84576,1,1
3988,38.0,-80.0,278.4535,271.5479,1,1
3989,38.0,-79.375,279.31116,271.96393,1,1
3990,38.0,-78.75,280.6463,273.1568,0,0
3991,38.0,-78.125,280.47943,273.68707,0,0
3992,38.0,-77.5,281.1828,274.3023,0,0
3993,38.0,-76.875,282.16522,276.21637,0,0
3994,38.0,-76.25,283.8244,281.33746,0,0
3995,38.0,-75.625,284.07196,280.52887,0,0
3996,38.0,-75.0,286.99432,286.38824,0,0
3997,38.0,-74.375,288.19745,288.18692,0,0
3998,38.0,-73.75,288.84393,288.83356,0,0
3999,38.0,-73.125,289.93475,289.9195,0,0
4000,38.0,-72.5,290.61737,290.6148,0,0
4001,38.0,-71.875,292.05975,292.0523,0,0
4002,38.0,-71.25,293.03046,293.02713,0,0
4003,38.0,-70.625,293.24628,293.18512,0,0
4004,38.0,-70.0,294.15448,294.06793,0,0
4005,38.0,-69.375,294.74628,294.6695,0,0
4006,38.0,-68.75,295.72772,295.70074,0,0
4007,38.0,-68.125,294.6906,294.64606,0,0
4008,38.0,-67.5,293.06854,293.06488,0,0
4009,38.0,-66.875,294.44745,294.43692,0,0
4010,38.5,-85.0,275.8343,271.62946,2,1
4011,38.5,-84.375,275.75208,271.55182,2,1
4012,38.5,-83.75,275.6705,270.95587,2,1
4013,38.5,-83.125,276.06168,270.7591,1,1
4014,38.5,-82.5,276.40402,270.7967,1,1
4015,38.5,-81.875,276.97333,271.148,1,1
4016,38.5,-81.25,277.76752,272.18317,1,1
4017,38.5,-80.625,277.3697,271.68414,1,1
4018,38.5,-80.0,276.16965,269.97836,1,1
4019,38.5,-79.375,277.83105,271.07623,1,1
4020,38.5,-78.75,279.64923,272.69586,1,1
4021,38.5,-78.125,279.98676,273.93317,0,0
4022,38.5,-77.5,280.76288,274.2437,0,0
4023,38.5,-76.875,281.789,276.40582,0,0
4024,38.5,-76.25,282.69598,278.57965,0,0
4025,38.5,-75.625,282.1989,276.27496,0,0
4026,38.5,-75.0,285.13495,283.70074,0,0
4027,38.5,-74.375,287.55096,287.51505,0,0
4028,38.5,-73.75,288.2707,288.26477,0,0
4029,38.5,-73.125,288.9709,288.95255,0,0
4030,38.5,-72.5,289.45428,289.43692,0,0
4031,38.5,-71.875,290.71112,290.68692,0,0
4032,38.5,-71.25,291.49628,291.4838,0,0
4033,38.5,-70.625,291.96112,291.95074,0,0
4034,38.5,-70.0,292.45526,292.34918,0,0
4035,38.5,-69.375,293.7951,293.70074,0,0
4036,38.5,-68.75,293.9875,293.95074,0,0
4037,38.5,-68.125,292.50116,292.45074,0,0
4038,38.5,-67.5,292.53046,292.52106,0,0
4039,38.5,-66.875,295.08807,295.03067,0,0
4040,39.0,-85.0,275.2917,271.4488,2,1
4041,39.0,-84.375,275.2558,271.12457,2,1
4042,39.0,-83.75,275.27515,270.0959,1,1
4043,39.0,-83.125,275.23703,270.14044,2,1
4044,39.0,-82.5,275.2448,270.14398,2,1
4045,39.0,-81.875,275.4973,270.4101,1,1
4046,39.0,-81.25,275.91336,270.6136,1,1
4047,39.0,-80.625,276.60333,272.07477,1,1
4048,39.0,-80.0,275.79498,270.98297,1,1
4049,39.0,-79.375,276.62384,270.95172,1,1
4050,39.0,-78.75,278.85248,272.3062,1,1
4051,39.0,-78.125,279.56476,273.17438,0,0
4052,39.0,-77.5,280.159,273.65875,0,0
4053,39.0,-76.875,280.8432,275.11285,0,0
4054,39.0,-76.25,281.50824,276.60504,0,0
4055,39.0,-75.625,281.41132,276.25934,0,0
4056,39.0,-75.0,283.78143,282.49762,0,0
4057,39.0,-74.375,286.11102,285.6031,0,0
4058,39.0,-73.75,287.52753,287.51324,0,0
4059,39.0,-73.125,288.08905,288.08356,0,0
4060,39.0,-72.5,288.77948,288.77582,0,0
4061,39.0,-71.875,289.6115,289.59317,0,0
4062,39.0,-71.25,290.1584,290.13223,0,0
4063,39.0,-70.625,291.05096,291.02106,0,0
4064,39.0,-70.0,292.57635,292.50543,0,0
4065,39.0,-69.375,293.97675,293.93512,0,0
4066,39.0,-68.75,293.1574,293.15387,0,0
4067,39.0,-68.125,292.08026,292.03668,0,0
4068,39.0,-67.5,291.94745,291.93988,0,0
4069,39.0,-66.875,293.83417,293.82755,0,0
4070,39.5,-85.0,275.77472,271.3736,1,1
4071,39.5,-84.375,275.6444,271.0733,1,1
4072,39.5,-83.75,275.2157,270.58112,1,1
4073,39.5,-83.125,275.2168,270.3322,2,1
4074,39.5,-82.5,275.0326,270.14935,2,1
4075,39.5,-81.875,274.98624,270.30988,2,1
4076,39.5,-81.25,275.11832,270.41925,2,1
4077,39.5,-80.625,275.1167,270.25604,2,1
4078,39.5,-80.0,275.03284,270.24133,2,1
4079,39.5,-79.375,275.1451,270.48712,1,1
4080,39.5,-78.75,278.06598,272.30328,1,1
4081,39.5,-78.125,279.0932,272.86676,1,1
4082,39.5,-77.5,279.1861,273.149,1,1
4083,39.5,-76.875,279.60468,273.8648,0,0
4084,39.5,-76.25,280.2514,275.00348,0,0
4085,39.5,-75.625,280.69086,275.66754,0,0
4086,39.5,-75.0,280.8979,275.49567,0,0
4087,39.5,-74.375,283.20135,280.34918,0,0
4088,39.5,-73.75,286.3625,286.09137,0,0
4089,39.5,-73.125,287.35272,287.3023,0,0
4090,39.5,-72.5,288.24237,288.23352,0,0
4091,39.5,-71.875,288.8039,288.7945,0,0
4092,39.5,-71.25,289.87323,289.8666,0,0
4093,39.5,-70.625,290.66913,290.65387,0,0
4094,39.5,-70.0,292.1867,292.13824,0,0
4095,39.5,-69.375,293.5285,293.47418,0,0
4096,39.5,-68.75,293.37616,293.34137,0,0
4097,39.5,-68.125,290.55,290.4898,0,0
4098,39.5,-67.5,290.16425,290.15994,0,0
4099,39.5,-66.875,290.30096,290.2963,0,0
4100,40.0,-85.0,275.74692,270.7918,2,1
4101,40.0,-84.375,275.73685,270.69562,2,1
4102,40.0,-83.75,275.02048,269.95883,2,1
4103,40.0,-83.125,274.78494,269.58527,2,1
4104,40.0,-82.5,274.50665,269.48102,2,1
4105,40.0,-81.875,274.27762,269.54327,2,1
4106,40.0,-81.25,274.22748,269.78088,2,1
4107,40.0,-80.625,274.3247,269.70502,2,1
4108,40.0,-80.0,274.438,269.633,2,1
4109,40.0,-79.375,274.42706,269.79156,2,1
4110,40.0,-78.75,276.32343,271.36285,1,1
4111,40.0,-78.125,277.9555,272.4527,1,1
4112,40.0,-77.5,278.16852,272.53766,1,1
4113,40.0,-76.875,278.91364,273.0611,1,1
4114,40.0,-76.25,279.11383,273.3853,0,0
4115,40.0,-75.625,279.42194,273.57867,0,0
4116,40.0,-75.0,280.02643,273.93805,0,0
4117,40.0,-74.375,281.07343,276.357,0,0
4118,40.0,-73.75,285.03046,284.08356,0,0
4119,40.0,-73.125,287.00214,286.9898,0,0
4120,40.0,-72.5,287.81757,287.81165,0,0
4121,40.0,-71.875,288.2414,288.22418,0,0
4122,40.0,-71.25,288.97675,288.97418,0,0
4123,40.0,-70.625,289.27948,289.27258,0,0
4124,40.0,-70.0,289.8957,289.84918,0,0
